county,town,village,office,number,candidates,votes
新竹縣,竹北市,新社里,74,1,朱立倫/王如玄,211
新竹縣,竹北市,新社里,74,2,蔡英文/陳建仁,321
新竹縣,竹北市,新社里,74,3,宋楚瑜/徐欣瑩,151
新竹縣,竹北市,東平里,6,1,朱立倫/王如玄,251
新竹縣,竹北市,東平里,6,2,蔡英文/陳建仁,446
新竹縣,竹北市,東平里,6,3,宋楚瑜/徐欣瑩,170
新竹縣,竹北市,東平里,7,1,朱立倫/王如玄,284
新竹縣,竹北市,東平里,7,2,蔡英文/陳建仁,463
新竹縣,竹北市,東平里,7,3,宋楚瑜/徐欣瑩,165
新竹縣,竹北市,東平里,8,1,朱立倫/王如玄,240
新竹縣,竹北市,東平里,8,2,蔡英文/陳建仁,534
新竹縣,竹北市,東平里,8,3,宋楚瑜/徐欣瑩,184
新竹縣,竹北市,東平里,9,1,朱立倫/王如玄,295
新竹縣,竹北市,東平里,9,2,蔡英文/陳建仁,583
新竹縣,竹北市,東平里,9,3,宋楚瑜/徐欣瑩,151
新竹縣,竹北市,東平里,10,1,朱立倫/王如玄,294
新竹縣,竹北市,東平里,10,2,蔡英文/陳建仁,552
新竹縣,竹北市,東平里,10,3,宋楚瑜/徐欣瑩,164
新竹縣,竹北市,東平里,11,1,朱立倫/王如玄,234
新竹縣,竹北市,東平里,11,2,蔡英文/陳建仁,494
新竹縣,竹北市,東平里,11,3,宋楚瑜/徐欣瑩,191
新竹縣,竹北市,東海里,18,1,朱立倫/王如玄,287
新竹縣,竹北市,東海里,18,2,蔡英文/陳建仁,374
新竹縣,竹北市,東海里,18,3,宋楚瑜/徐欣瑩,226
新竹縣,竹北市,東海里,19,1,朱立倫/王如玄,315
新竹縣,竹北市,東海里,19,2,蔡英文/陳建仁,395
新竹縣,竹北市,東海里,19,3,宋楚瑜/徐欣瑩,273
新竹縣,竹北市,東興里,20,1,朱立倫/王如玄,220
新竹縣,竹北市,東興里,20,2,蔡英文/陳建仁,348
新竹縣,竹北市,東興里,20,3,宋楚瑜/徐欣瑩,200
新竹縣,竹北市,東興里,21,1,朱立倫/王如玄,268
新竹縣,竹北市,東興里,21,2,蔡英文/陳建仁,464
新竹縣,竹北市,東興里,21,3,宋楚瑜/徐欣瑩,208
新竹縣,竹北市,東興里,22,1,朱立倫/王如玄,309
新竹縣,竹北市,東興里,22,2,蔡英文/陳建仁,486
新竹縣,竹北市,東興里,22,3,宋楚瑜/徐欣瑩,244
新竹縣,竹北市,泰和里,66,1,朱立倫/王如玄,228
新竹縣,竹北市,泰和里,66,2,蔡英文/陳建仁,346
新竹縣,竹北市,泰和里,66,3,宋楚瑜/徐欣瑩,152
新竹縣,竹北市,泰和里,67,1,朱立倫/王如玄,285
新竹縣,竹北市,泰和里,67,2,蔡英文/陳建仁,363
新竹縣,竹北市,泰和里,67,3,宋楚瑜/徐欣瑩,191
新竹縣,竹北市,泰和里,68,1,朱立倫/王如玄,260
新竹縣,竹北市,泰和里,68,2,蔡英文/陳建仁,353
新竹縣,竹北市,泰和里,68,3,宋楚瑜/徐欣瑩,191
新竹縣,竹北市,泰和里,69,1,朱立倫/王如玄,305
新竹縣,竹北市,泰和里,69,2,蔡英文/陳建仁,391
新竹縣,竹北市,泰和里,69,3,宋楚瑜/徐欣瑩,263
新竹縣,竹北市,溪州里,82,1,朱立倫/王如玄,225
新竹縣,竹北市,溪州里,82,2,蔡英文/陳建仁,403
新竹縣,竹北市,溪州里,82,3,宋楚瑜/徐欣瑩,112
新竹縣,竹北市,溪州里,83,1,朱立倫/王如玄,204
新竹縣,竹北市,溪州里,83,2,蔡英文/陳建仁,409
新竹縣,竹北市,溪州里,83,3,宋楚瑜/徐欣瑩,146
新竹縣,竹北市,白地里,85,1,朱立倫/王如玄,157
新竹縣,竹北市,白地里,85,2,蔡英文/陳建仁,334
新竹縣,竹北市,白地里,85,3,宋楚瑜/徐欣瑩,112
新竹縣,竹北市,白地里,86,1,朱立倫/王如玄,172
新竹縣,竹北市,白地里,86,2,蔡英文/陳建仁,473
新竹縣,竹北市,白地里,86,3,宋楚瑜/徐欣瑩,136
新竹縣,竹北市,福德里,59,1,朱立倫/王如玄,237
新竹縣,竹北市,福德里,59,2,蔡英文/陳建仁,254
新竹縣,竹北市,福德里,59,3,宋楚瑜/徐欣瑩,104
新竹縣,竹北市,福德里,60,1,朱立倫/王如玄,289
新竹縣,竹北市,福德里,60,2,蔡英文/陳建仁,306
新竹縣,竹北市,福德里,60,3,宋楚瑜/徐欣瑩,141
新竹縣,竹北市,福德里,61,1,朱立倫/王如玄,204
新竹縣,竹北市,福德里,61,2,蔡英文/陳建仁,331
新竹縣,竹北市,福德里,61,3,宋楚瑜/徐欣瑩,140
新竹縣,竹北市,竹仁里,53,1,朱立倫/王如玄,304
新竹縣,竹北市,竹仁里,53,2,蔡英文/陳建仁,348
新竹縣,竹北市,竹仁里,53,3,宋楚瑜/徐欣瑩,213
新竹縣,竹北市,竹仁里,54,1,朱立倫/王如玄,335
新竹縣,竹北市,竹仁里,54,2,蔡英文/陳建仁,409
新竹縣,竹北市,竹仁里,54,3,宋楚瑜/徐欣瑩,183
新竹縣,竹北市,竹仁里,55,1,朱立倫/王如玄,316
新竹縣,竹北市,竹仁里,55,2,蔡英文/陳建仁,372
新竹縣,竹北市,竹仁里,55,3,宋楚瑜/徐欣瑩,190
新竹縣,竹北市,竹仁里,56,1,朱立倫/王如玄,295
新竹縣,竹北市,竹仁里,56,2,蔡英文/陳建仁,327
新竹縣,竹北市,竹仁里,56,3,宋楚瑜/徐欣瑩,197
新竹縣,竹北市,竹仁里,57,1,朱立倫/王如玄,347
新竹縣,竹北市,竹仁里,57,2,蔡英文/陳建仁,432
新竹縣,竹北市,竹仁里,57,3,宋楚瑜/徐欣瑩,237
新竹縣,竹北市,竹仁里,58,1,朱立倫/王如玄,319
新竹縣,竹北市,竹仁里,58,2,蔡英文/陳建仁,363
新竹縣,竹北市,竹仁里,58,3,宋楚瑜/徐欣瑩,192
新竹縣,竹北市,竹北里,49,1,朱立倫/王如玄,314
新竹縣,竹北市,竹北里,49,2,蔡英文/陳建仁,321
新竹縣,竹北市,竹北里,49,3,宋楚瑜/徐欣瑩,219
新竹縣,竹北市,竹北里,50,1,朱立倫/王如玄,272
新竹縣,竹北市,竹北里,50,2,蔡英文/陳建仁,436
新竹縣,竹北市,竹北里,50,3,宋楚瑜/徐欣瑩,161
新竹縣,竹北市,竹北里,51,1,朱立倫/王如玄,320
新竹縣,竹北市,竹北里,51,2,蔡英文/陳建仁,415
新竹縣,竹北市,竹北里,51,3,宋楚瑜/徐欣瑩,206
新竹縣,竹北市,竹北里,52,1,朱立倫/王如玄,281
新竹縣,竹北市,竹北里,52,2,蔡英文/陳建仁,351
新竹縣,竹北市,竹北里,52,3,宋楚瑜/徐欣瑩,198
新竹縣,竹北市,竹義里,62,1,朱立倫/王如玄,333
新竹縣,竹北市,竹義里,62,2,蔡英文/陳建仁,515
新竹縣,竹北市,竹義里,62,3,宋楚瑜/徐欣瑩,223
新竹縣,竹北市,竹義里,63,1,朱立倫/王如玄,252
新竹縣,竹北市,竹義里,63,2,蔡英文/陳建仁,324
新竹縣,竹北市,竹義里,63,3,宋楚瑜/徐欣瑩,151
新竹縣,竹北市,竹義里,64,1,朱立倫/王如玄,273
新竹縣,竹北市,竹義里,64,2,蔡英文/陳建仁,411
新竹縣,竹北市,竹義里,64,3,宋楚瑜/徐欣瑩,166
新竹縣,竹北市,竹義里,65,1,朱立倫/王如玄,203
新竹縣,竹北市,竹義里,65,2,蔡英文/陳建仁,314
新竹縣,竹北市,竹義里,65,3,宋楚瑜/徐欣瑩,167
新竹縣,竹北市,聯興里,78,1,朱立倫/王如玄,274
新竹縣,竹北市,聯興里,78,2,蔡英文/陳建仁,421
新竹縣,竹北市,聯興里,78,3,宋楚瑜/徐欣瑩,199
新竹縣,竹北市,聯興里,79,1,朱立倫/王如玄,299
新竹縣,竹北市,聯興里,79,2,蔡英文/陳建仁,505
新竹縣,竹北市,聯興里,79,3,宋楚瑜/徐欣瑩,175
新竹縣,竹北市,聯興里,80,1,朱立倫/王如玄,318
新竹縣,竹北市,聯興里,80,2,蔡英文/陳建仁,410
新竹縣,竹北市,聯興里,80,3,宋楚瑜/徐欣瑩,195
新竹縣,竹北市,興安里,29,1,朱立倫/王如玄,311
新竹縣,竹北市,興安里,29,2,蔡英文/陳建仁,261
新竹縣,竹北市,興安里,29,3,宋楚瑜/徐欣瑩,139
新竹縣,竹北市,興安里,30,1,朱立倫/王如玄,250
新竹縣,竹北市,興安里,30,2,蔡英文/陳建仁,288
新竹縣,竹北市,興安里,30,3,宋楚瑜/徐欣瑩,131
新竹縣,竹北市,興安里,31,1,朱立倫/王如玄,249
新竹縣,竹北市,興安里,31,2,蔡英文/陳建仁,280
新竹縣,竹北市,興安里,31,3,宋楚瑜/徐欣瑩,108
新竹縣,竹北市,隘口里,16,1,朱立倫/王如玄,228
新竹縣,竹北市,隘口里,16,2,蔡英文/陳建仁,364
新竹縣,竹北市,隘口里,16,3,宋楚瑜/徐欣瑩,168
新竹縣,竹北市,隘口里,17,1,朱立倫/王如玄,232
新竹縣,竹北市,隘口里,17,2,蔡英文/陳建仁,318
新竹縣,竹北市,隘口里,17,3,宋楚瑜/徐欣瑩,119
新竹縣,竹北市,鹿場里,1,1,朱立倫/王如玄,327
新竹縣,竹北市,鹿場里,1,2,蔡英文/陳建仁,456
新竹縣,竹北市,鹿場里,1,3,宋楚瑜/徐欣瑩,207
新竹縣,竹北市,鹿場里,2,1,朱立倫/王如玄,314
新竹縣,竹北市,鹿場里,2,2,蔡英文/陳建仁,548
新竹縣,竹北市,鹿場里,2,3,宋楚瑜/徐欣瑩,233
新竹縣,竹北市,鹿場里,3,1,朱立倫/王如玄,411
新竹縣,竹北市,鹿場里,3,2,蔡英文/陳建仁,577
新竹縣,竹北市,鹿場里,3,3,宋楚瑜/徐欣瑩,217
新竹縣,竹北市,鹿場里,4,1,朱立倫/王如玄,331
新竹縣,竹北市,鹿場里,4,2,蔡英文/陳建仁,463
新竹縣,竹北市,鹿場里,4,3,宋楚瑜/徐欣瑩,185
新竹縣,竹北市,鹿場里,5,1,朱立倫/王如玄,341
新竹縣,竹北市,鹿場里,5,2,蔡英文/陳建仁,537
新竹縣,竹北市,鹿場里,5,3,宋楚瑜/徐欣瑩,197
新竹縣,竹北市,麻園里,81,1,朱立倫/王如玄,306
新竹縣,竹北市,麻園里,81,2,蔡英文/陳建仁,643
新竹縣,竹北市,麻園里,81,3,宋楚瑜/徐欣瑩,265
新竹縣,竹東鎮,三重里,147,1,朱立倫/王如玄,269
新竹縣,竹東鎮,三重里,147,2,蔡英文/陳建仁,324
新竹縣,竹東鎮,三重里,147,3,宋楚瑜/徐欣瑩,236
新竹縣,竹東鎮,三重里,148,1,朱立倫/王如玄,328
新竹縣,竹東鎮,三重里,148,2,蔡英文/陳建仁,374
新竹縣,竹東鎮,三重里,148,3,宋楚瑜/徐欣瑩,173
新竹縣,竹東鎮,三重里,149,1,朱立倫/王如玄,263
新竹縣,竹東鎮,三重里,149,2,蔡英文/陳建仁,294
新竹縣,竹東鎮,三重里,149,3,宋楚瑜/徐欣瑩,189
新竹縣,竹東鎮,三重里,150,1,朱立倫/王如玄,257
新竹縣,竹東鎮,三重里,150,2,蔡英文/陳建仁,242
新竹縣,竹東鎮,三重里,150,3,宋楚瑜/徐欣瑩,135
新竹縣,竹東鎮,三重里,151,1,朱立倫/王如玄,252
新竹縣,竹東鎮,三重里,151,2,蔡英文/陳建仁,212
新竹縣,竹東鎮,三重里,151,3,宋楚瑜/徐欣瑩,197
新竹縣,竹東鎮,上坪里,95,1,朱立倫/王如玄,67
新竹縣,竹東鎮,上坪里,95,2,蔡英文/陳建仁,63
新竹縣,竹東鎮,上坪里,95,3,宋楚瑜/徐欣瑩,74
新竹縣,竹東鎮,上舘里,100,1,朱立倫/王如玄,252
新竹縣,竹東鎮,上舘里,100,2,蔡英文/陳建仁,208
新竹縣,竹東鎮,上舘里,100,3,宋楚瑜/徐欣瑩,244
新竹縣,竹東鎮,上舘里,101,1,朱立倫/王如玄,312
新竹縣,竹東鎮,上舘里,101,2,蔡英文/陳建仁,244
新竹縣,竹東鎮,上舘里,101,3,宋楚瑜/徐欣瑩,246
新竹縣,竹東鎮,上舘里,102,1,朱立倫/王如玄,300
新竹縣,竹東鎮,上舘里,102,2,蔡英文/陳建仁,262
新竹縣,竹東鎮,上舘里,102,3,宋楚瑜/徐欣瑩,208
新竹縣,竹東鎮,上舘里,103,1,朱立倫/王如玄,203
新竹縣,竹東鎮,上舘里,103,2,蔡英文/陳建仁,193
新竹縣,竹東鎮,上舘里,103,3,宋楚瑜/徐欣瑩,269
新竹縣,竹東鎮,上舘里,104,1,朱立倫/王如玄,306
新竹縣,竹東鎮,上舘里,104,2,蔡英文/陳建仁,231
新竹縣,竹東鎮,上舘里,104,3,宋楚瑜/徐欣瑩,229
新竹縣,竹東鎮,上舘里,105,1,朱立倫/王如玄,311
新竹縣,竹東鎮,上舘里,105,2,蔡英文/陳建仁,307
新竹縣,竹東鎮,上舘里,105,3,宋楚瑜/徐欣瑩,203
新竹縣,竹東鎮,上舘里,106,1,朱立倫/王如玄,318
新竹縣,竹東鎮,上舘里,106,2,蔡英文/陳建仁,270
新竹縣,竹東鎮,上舘里,106,3,宋楚瑜/徐欣瑩,197
新竹縣,竹東鎮,中山里,116,1,朱立倫/王如玄,235
新竹縣,竹東鎮,中山里,116,2,蔡英文/陳建仁,186
新竹縣,竹東鎮,中山里,116,3,宋楚瑜/徐欣瑩,123
新竹縣,竹東鎮,中山里,117,1,朱立倫/王如玄,237
新竹縣,竹東鎮,中山里,117,2,蔡英文/陳建仁,227
新竹縣,竹東鎮,中山里,117,3,宋楚瑜/徐欣瑩,118
新竹縣,竹東鎮,中正里,110,1,朱立倫/王如玄,139
新竹縣,竹東鎮,中正里,110,2,蔡英文/陳建仁,175
新竹縣,竹東鎮,中正里,110,3,宋楚瑜/徐欣瑩,134
新竹縣,竹東鎮,中正里,111,1,朱立倫/王如玄,271
新竹縣,竹東鎮,中正里,111,2,蔡英文/陳建仁,323
新竹縣,竹東鎮,中正里,111,3,宋楚瑜/徐欣瑩,189
新竹縣,竹東鎮,二重里,152,1,朱立倫/王如玄,221
新竹縣,竹東鎮,二重里,152,2,蔡英文/陳建仁,262
新竹縣,竹東鎮,二重里,152,3,宋楚瑜/徐欣瑩,132
新竹縣,竹東鎮,二重里,153,1,朱立倫/王如玄,195
新竹縣,竹東鎮,二重里,153,2,蔡英文/陳建仁,290
新竹縣,竹東鎮,二重里,153,3,宋楚瑜/徐欣瑩,159
新竹縣,竹東鎮,二重里,154,1,朱立倫/王如玄,384
新竹縣,竹東鎮,二重里,154,2,蔡英文/陳建仁,398
新竹縣,竹東鎮,二重里,154,3,宋楚瑜/徐欣瑩,194
新竹縣,竹東鎮,二重里,155,1,朱立倫/王如玄,322
新竹縣,竹東鎮,二重里,155,2,蔡英文/陳建仁,395
新竹縣,竹東鎮,二重里,155,3,宋楚瑜/徐欣瑩,218
新竹縣,竹東鎮,二重里,156,1,朱立倫/王如玄,267
新竹縣,竹東鎮,二重里,156,2,蔡英文/陳建仁,303
新竹縣,竹東鎮,二重里,156,3,宋楚瑜/徐欣瑩,205
新竹縣,竹東鎮,二重里,157,1,朱立倫/王如玄,373
新竹縣,竹東鎮,二重里,157,2,蔡英文/陳建仁,320
新竹縣,竹東鎮,二重里,157,3,宋楚瑜/徐欣瑩,203
新竹縣,竹東鎮,二重里,158,1,朱立倫/王如玄,315
新竹縣,竹東鎮,二重里,158,2,蔡英文/陳建仁,295
新竹縣,竹東鎮,二重里,158,3,宋楚瑜/徐欣瑩,177
新竹縣,竹東鎮,五豐里,140,1,朱立倫/王如玄,328
新竹縣,竹東鎮,五豐里,140,2,蔡英文/陳建仁,317
新竹縣,竹東鎮,五豐里,140,3,宋楚瑜/徐欣瑩,207
新竹縣,竹東鎮,五豐里,141,1,朱立倫/王如玄,214
新竹縣,竹東鎮,五豐里,141,2,蔡英文/陳建仁,233
新竹縣,竹東鎮,五豐里,141,3,宋楚瑜/徐欣瑩,171
新竹縣,竹東鎮,五豐里,142,1,朱立倫/王如玄,273
新竹縣,竹東鎮,五豐里,142,2,蔡英文/陳建仁,258
新竹縣,竹東鎮,五豐里,142,3,宋楚瑜/徐欣瑩,193
新竹縣,竹東鎮,五豐里,143,1,朱立倫/王如玄,191
新竹縣,竹東鎮,五豐里,143,2,蔡英文/陳建仁,207
新竹縣,竹東鎮,五豐里,143,3,宋楚瑜/徐欣瑩,149
新竹縣,竹東鎮,五豐里,144,1,朱立倫/王如玄,313
新竹縣,竹東鎮,五豐里,144,2,蔡英文/陳建仁,317
新竹縣,竹東鎮,五豐里,144,3,宋楚瑜/徐欣瑩,266
新竹縣,竹東鎮,五豐里,145,1,朱立倫/王如玄,318
新竹縣,竹東鎮,五豐里,145,2,蔡英文/陳建仁,197
新竹縣,竹東鎮,五豐里,145,3,宋楚瑜/徐欣瑩,158
新竹縣,竹東鎮,仁愛里,128,1,朱立倫/王如玄,225
新竹縣,竹東鎮,仁愛里,128,2,蔡英文/陳建仁,199
新竹縣,竹東鎮,仁愛里,128,3,宋楚瑜/徐欣瑩,167
新竹縣,竹東鎮,仁愛里,129,1,朱立倫/王如玄,284
新竹縣,竹東鎮,仁愛里,129,2,蔡英文/陳建仁,250
新竹縣,竹東鎮,仁愛里,129,3,宋楚瑜/徐欣瑩,188
新竹縣,竹東鎮,仁愛里,130,1,朱立倫/王如玄,261
新竹縣,竹東鎮,仁愛里,130,2,蔡英文/陳建仁,328
新竹縣,竹東鎮,仁愛里,130,3,宋楚瑜/徐欣瑩,171
新竹縣,竹東鎮,南華里,118,1,朱立倫/王如玄,285
新竹縣,竹東鎮,南華里,118,2,蔡英文/陳建仁,269
新竹縣,竹東鎮,南華里,118,3,宋楚瑜/徐欣瑩,146
新竹縣,竹東鎮,員山里,163,1,朱立倫/王如玄,219
新竹縣,竹東鎮,員山里,163,2,蔡英文/陳建仁,239
新竹縣,竹東鎮,員山里,163,3,宋楚瑜/徐欣瑩,126
新竹縣,竹東鎮,員山里,164,1,朱立倫/王如玄,214
新竹縣,竹東鎮,員山里,164,2,蔡英文/陳建仁,250
新竹縣,竹東鎮,員山里,164,3,宋楚瑜/徐欣瑩,162
新竹縣,竹東鎮,員崠里,98,1,朱立倫/王如玄,199
新竹縣,竹東鎮,員崠里,98,2,蔡英文/陳建仁,189
新竹縣,竹東鎮,員崠里,98,3,宋楚瑜/徐欣瑩,168
新竹縣,竹東鎮,員崠里,99,1,朱立倫/王如玄,318
新竹縣,竹東鎮,員崠里,99,2,蔡英文/陳建仁,264
新竹縣,竹東鎮,員崠里,99,3,宋楚瑜/徐欣瑩,215
新竹縣,竹東鎮,商華里,120,1,朱立倫/王如玄,256
新竹縣,竹東鎮,商華里,120,2,蔡英文/陳建仁,162
新竹縣,竹東鎮,商華里,120,3,宋楚瑜/徐欣瑩,96
新竹縣,竹東鎮,商華里,121,1,朱立倫/王如玄,305
新竹縣,竹東鎮,商華里,121,2,蔡英文/陳建仁,207
新竹縣,竹東鎮,商華里,121,3,宋楚瑜/徐欣瑩,151
新竹縣,竹東鎮,商華里,122,1,朱立倫/王如玄,199
新竹縣,竹東鎮,商華里,122,2,蔡英文/陳建仁,191
新竹縣,竹東鎮,商華里,122,3,宋楚瑜/徐欣瑩,172
新竹縣,竹東鎮,大鄉里,112,1,朱立倫/王如玄,246
新竹縣,竹東鎮,大鄉里,112,2,蔡英文/陳建仁,247
新竹縣,竹東鎮,大鄉里,112,3,宋楚瑜/徐欣瑩,184
新竹縣,竹東鎮,大鄉里,113,1,朱立倫/王如玄,252
新竹縣,竹東鎮,大鄉里,113,2,蔡英文/陳建仁,236
新竹縣,竹東鎮,大鄉里,113,3,宋楚瑜/徐欣瑩,173
新竹縣,竹東鎮,大鄉里,114,1,朱立倫/王如玄,278
新竹縣,竹東鎮,大鄉里,114,2,蔡英文/陳建仁,217
新竹縣,竹東鎮,大鄉里,114,3,宋楚瑜/徐欣瑩,174
新竹縣,竹東鎮,大鄉里,115,1,朱立倫/王如玄,292
新竹縣,竹東鎮,大鄉里,115,2,蔡英文/陳建仁,196
新竹縣,竹東鎮,大鄉里,115,3,宋楚瑜/徐欣瑩,168
新竹縣,竹東鎮,忠孝里,131,1,朱立倫/王如玄,195
新竹縣,竹東鎮,忠孝里,131,2,蔡英文/陳建仁,185
新竹縣,竹東鎮,忠孝里,131,3,宋楚瑜/徐欣瑩,105
新竹縣,竹東鎮,忠孝里,132,1,朱立倫/王如玄,226
新竹縣,竹東鎮,忠孝里,132,2,蔡英文/陳建仁,183
新竹縣,竹東鎮,忠孝里,132,3,宋楚瑜/徐欣瑩,110
新竹縣,竹東鎮,東寧里,107,1,朱立倫/王如玄,310
新竹縣,竹東鎮,東寧里,107,2,蔡英文/陳建仁,212
新竹縣,竹東鎮,東寧里,107,3,宋楚瑜/徐欣瑩,232
新竹縣,竹東鎮,東寧里,108,1,朱立倫/王如玄,303
新竹縣,竹東鎮,東寧里,108,2,蔡英文/陳建仁,235
新竹縣,竹東鎮,東寧里,108,3,宋楚瑜/徐欣瑩,166
新竹縣,竹東鎮,東寧里,109,1,朱立倫/王如玄,220
新竹縣,竹東鎮,東寧里,109,2,蔡英文/陳建仁,217
新竹縣,竹東鎮,東寧里,109,3,宋楚瑜/徐欣瑩,142
新竹縣,竹東鎮,東華里,119,1,朱立倫/王如玄,208
新竹縣,竹東鎮,東華里,119,2,蔡英文/陳建仁,211
新竹縣,竹東鎮,東華里,119,3,宋楚瑜/徐欣瑩,89
新竹縣,竹東鎮,柯湖里,165,1,朱立倫/王如玄,125
新竹縣,竹東鎮,柯湖里,165,2,蔡英文/陳建仁,199
新竹縣,竹東鎮,柯湖里,165,3,宋楚瑜/徐欣瑩,87
新竹縣,竹東鎮,榮樂里,133,1,朱立倫/王如玄,193
新竹縣,竹東鎮,榮樂里,133,2,蔡英文/陳建仁,160
新竹縣,竹東鎮,榮樂里,133,3,宋楚瑜/徐欣瑩,107
新竹縣,竹東鎮,榮樂里,134,1,朱立倫/王如玄,199
新竹縣,竹東鎮,榮樂里,134,2,蔡英文/陳建仁,160
新竹縣,竹東鎮,榮樂里,134,3,宋楚瑜/徐欣瑩,96
新竹縣,竹東鎮,榮華里,135,1,朱立倫/王如玄,352
新竹縣,竹東鎮,榮華里,135,2,蔡英文/陳建仁,284
新竹縣,竹東鎮,榮華里,135,3,宋楚瑜/徐欣瑩,180
新竹縣,竹東鎮,榮華里,136,1,朱立倫/王如玄,391
新竹縣,竹東鎮,榮華里,136,2,蔡英文/陳建仁,256
新竹縣,竹東鎮,榮華里,136,3,宋楚瑜/徐欣瑩,189
新竹縣,竹東鎮,榮華里,137,1,朱立倫/王如玄,326
新竹縣,竹東鎮,榮華里,137,2,蔡英文/陳建仁,276
新竹縣,竹東鎮,榮華里,137,3,宋楚瑜/徐欣瑩,180
新竹縣,竹東鎮,榮華里,138,1,朱立倫/王如玄,332
新竹縣,竹東鎮,榮華里,138,2,蔡英文/陳建仁,286
新竹縣,竹東鎮,榮華里,138,3,宋楚瑜/徐欣瑩,238
新竹縣,竹東鎮,榮華里,139,1,朱立倫/王如玄,361
新竹縣,竹東鎮,榮華里,139,2,蔡英文/陳建仁,259
新竹縣,竹東鎮,榮華里,139,3,宋楚瑜/徐欣瑩,206
新竹縣,竹東鎮,瑞峰里,96,1,朱立倫/王如玄,104
新竹縣,竹東鎮,瑞峰里,96,2,蔡英文/陳建仁,110
新竹縣,竹東鎮,瑞峰里,96,3,宋楚瑜/徐欣瑩,55
新竹縣,竹東鎮,竹東里,123,1,朱立倫/王如玄,185
新竹縣,竹東鎮,竹東里,123,2,蔡英文/陳建仁,191
新竹縣,竹東鎮,竹東里,123,3,宋楚瑜/徐欣瑩,67
新竹縣,竹東鎮,竹東里,124,1,朱立倫/王如玄,174
新竹縣,竹東鎮,竹東里,124,2,蔡英文/陳建仁,205
新竹縣,竹東鎮,竹東里,124,3,宋楚瑜/徐欣瑩,112
新竹縣,竹東鎮,軟橋里,97,1,朱立倫/王如玄,90
新竹縣,竹東鎮,軟橋里,97,2,蔡英文/陳建仁,87
新竹縣,竹東鎮,軟橋里,97,3,宋楚瑜/徐欣瑩,46
新竹縣,竹東鎮,陸豐里,146,1,朱立倫/王如玄,141
新竹縣,竹東鎮,陸豐里,146,2,蔡英文/陳建仁,151
新竹縣,竹東鎮,陸豐里,146,3,宋楚瑜/徐欣瑩,119
新竹縣,竹東鎮,頭重里,159,1,朱立倫/王如玄,240
新竹縣,竹東鎮,頭重里,159,2,蔡英文/陳建仁,316
新竹縣,竹東鎮,頭重里,159,3,宋楚瑜/徐欣瑩,167
新竹縣,竹東鎮,頭重里,160,1,朱立倫/王如玄,306
新竹縣,竹東鎮,頭重里,160,2,蔡英文/陳建仁,260
新竹縣,竹東鎮,頭重里,160,3,宋楚瑜/徐欣瑩,179
新竹縣,竹東鎮,頭重里,161,1,朱立倫/王如玄,299
新竹縣,竹東鎮,頭重里,161,2,蔡英文/陳建仁,223
新竹縣,竹東鎮,頭重里,161,3,宋楚瑜/徐欣瑩,144
新竹縣,竹東鎮,頭重里,162,1,朱立倫/王如玄,225
新竹縣,竹東鎮,頭重里,162,2,蔡英文/陳建仁,301
新竹縣,竹東鎮,頭重里,162,3,宋楚瑜/徐欣瑩,154
新竹縣,竹東鎮,鷄林里,125,1,朱立倫/王如玄,347
新竹縣,竹東鎮,鷄林里,125,2,蔡英文/陳建仁,257
新竹縣,竹東鎮,鷄林里,125,3,宋楚瑜/徐欣瑩,187
新竹縣,竹東鎮,鷄林里,126,1,朱立倫/王如玄,369
新竹縣,竹東鎮,鷄林里,126,2,蔡英文/陳建仁,266
新竹縣,竹東鎮,鷄林里,126,3,宋楚瑜/徐欣瑩,214
新竹縣,竹東鎮,鷄林里,127,1,朱立倫/王如玄,326
新竹縣,竹東鎮,鷄林里,127,2,蔡英文/陳建仁,269
新竹縣,竹東鎮,鷄林里,127,3,宋楚瑜/徐欣瑩,183
新竹縣,芎林鄉,上山村,315,1,朱立倫/王如玄,262
新竹縣,芎林鄉,上山村,315,2,蔡英文/陳建仁,306
新竹縣,芎林鄉,上山村,315,3,宋楚瑜/徐欣瑩,161
新竹縣,芎林鄉,上山村,316,1,朱立倫/王如玄,225
新竹縣,芎林鄉,上山村,316,2,蔡英文/陳建仁,255
新竹縣,芎林鄉,上山村,316,3,宋楚瑜/徐欣瑩,154
新竹縣,芎林鄉,上山村,317,1,朱立倫/王如玄,237
新竹縣,芎林鄉,上山村,317,2,蔡英文/陳建仁,329
新竹縣,芎林鄉,上山村,317,3,宋楚瑜/徐欣瑩,148
新竹縣,芎林鄉,上山村,318,1,朱立倫/王如玄,175
新竹縣,芎林鄉,上山村,318,2,蔡英文/陳建仁,259
新竹縣,芎林鄉,上山村,318,3,宋楚瑜/徐欣瑩,122
新竹縣,芎林鄉,下山村,319,1,朱立倫/王如玄,286
新竹縣,芎林鄉,下山村,319,2,蔡英文/陳建仁,317
新竹縣,芎林鄉,下山村,319,3,宋楚瑜/徐欣瑩,144
新竹縣,芎林鄉,中坑村,310,1,朱立倫/王如玄,187
新竹縣,芎林鄉,中坑村,310,2,蔡英文/陳建仁,127
新竹縣,芎林鄉,中坑村,310,3,宋楚瑜/徐欣瑩,100
新竹縣,芎林鄉,五龍村,303,1,朱立倫/王如玄,168
新竹縣,芎林鄉,五龍村,303,2,蔡英文/陳建仁,123
新竹縣,芎林鄉,五龍村,303,3,宋楚瑜/徐欣瑩,61
